Bioregion,Year,Type,Area_ha,Binary
Jarrah Forest,1950,WF,0,WF
Jarrah Forest,1950,WF,0,WF
Jarrah Forest,1950,WF,0,WF
Jarrah Forest,1950,WF,0,WF
Jarrah Forest,1950,WF,1,WF
Jarrah Forest,1950,WF,1,WF
Jarrah Forest,1950,WF,1,WF
Jarrah Forest,1950,WF,1,WF
Jarrah Forest,1950,WF,1,WF
Jarrah Forest,1950,WF,1,WF
Jarrah Forest,1950,WF,1,WF
Jarrah Forest,1950,WF,1,WF
Jarrah Forest,1950,WF,1,WF
Jarrah Forest,1950,WF,1,WF
Jarrah Forest,1950,WF,1,WF
Jarrah Forest,1950,WF,1,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,PB,2,PB
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,PB,2,PB
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,PB,2,PB
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,PB,2,PB
Jarrah Forest,1950,PB,2,PB
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,PB,2,PB
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,WF,2,WF
Jarrah Forest,1950,PB,3,PB
Jarrah Forest,1950,WF,3,WF
Jarrah Forest,1950,WF,3,WF
Jarrah Forest,1950,WF,3,WF
Jarrah Forest,1950,WF,3,WF
Jarrah Forest,1950,WF,3,WF
Jarrah Forest,1950,WF,3,WF
Jarrah Forest,1950,PB,3,PB
Jarrah Forest,1950,WF,3,WF
Jarrah Forest,1950,PB,3,PB
Jarrah Forest,1950,WF,3,WF
Jarrah Forest,1950,PB,3,PB
Jarrah Forest,1950,WF,3,WF
Jarrah Forest,1950,WF,4,WF
Jarrah Forest,1950,WF,4,WF
Jarrah Forest,1950,WF,4,WF
Jarrah Forest,1950,PB,4,PB
Jarrah Forest,1950,WF,4,WF
Jarrah Forest,1950,PB,4,PB
Jarrah Forest,1950,PB,4,PB
Jarrah Forest,1950,WF,4,WF
Jarrah Forest,1950,WF,5,WF
Jarrah Forest,1950,WF,5,WF
Jarrah Forest,1950,PB,5,PB
Jarrah Forest,1950,WF,5,WF
Jarrah Forest,1950,WF,5,WF
Jarrah Forest,1950,WF,5,WF
Jarrah Forest,1950,WF,5,WF
Jarrah Forest,1950,WF,5,WF
Jarrah Forest,1950,WF,5,WF
Jarrah Forest,1950,PB,5,PB
Jarrah Forest,1950,WF,6,WF
Jarrah Forest,1950,WF,6,WF
Jarrah Forest,1950,WF,6,WF
Jarrah Forest,1950,WF,6,WF
Jarrah Forest,1950,WF,6,WF
Jarrah Forest,1950,WF,6,WF
Jarrah Forest,1950,PB,7,PB
Jarrah Forest,1950,WF,7,WF
Jarrah Forest,1950,PB,7,PB
Jarrah Forest,1950,PB,7,PB
Jarrah Forest,1950,WF,7,WF
Jarrah Forest,1950,WF,7,WF
Jarrah Forest,1950,WF,7,WF
Jarrah Forest,1950,999,7,WF
Jarrah Forest,1950,PB,7,PB
Jarrah Forest,1950,WF,8,WF
Jarrah Forest,1950,PB,8,PB
Jarrah Forest,1950,WF,8,WF
Jarrah Forest,1950,WF,8,WF
Jarrah Forest,1950,PB,8,PB
Jarrah Forest,1950,PB,9,PB
Jarrah Forest,1950,WF,9,WF
Jarrah Forest,1950,PB,9,PB
Jarrah Forest,1950,WF,9,WF
Jarrah Forest,1950,WF,10,WF
Jarrah Forest,1950,WF,10,WF
Jarrah Forest,1950,PB,10,PB
Jarrah Forest,1950,PB,10,PB
Jarrah Forest,1950,PB,11,PB
Jarrah Forest,1950,PB,11,PB
Jarrah Forest,1950,WF,12,WF
Jarrah Forest,1950,WF,12,WF
Jarrah Forest,1950,PB,12,PB
Jarrah Forest,1950,PB,12,PB
Jarrah Forest,1950,PB,12,PB
Jarrah Forest,1950,WF,13,WF
Jarrah Forest,1950,WF,13,WF
Jarrah Forest,1950,PB,13,PB
Jarrah Forest,1950,WF,14,WF
Jarrah Forest,1950,WF,14,WF
Jarrah Forest,1950,PB,14,PB
Jarrah Forest,1950,PB,15,PB
Jarrah Forest,1950,PB,15,PB
Jarrah Forest,1950,PB,15,PB
Jarrah Forest,1950,PB,15,PB
Jarrah Forest,1950,PB,15,PB
Jarrah Forest,1950,PB,15,PB
Jarrah Forest,1950,PB,15,PB
Jarrah Forest,1950,PB,16,PB
Jarrah Forest,1950,PB,16,PB
Jarrah Forest,1950,WF,16,WF
Jarrah Forest,1950,PB,17,PB
Jarrah Forest,1950,WF,17,WF
Jarrah Forest,1950,PB,17,PB
Jarrah Forest,1950,WF,17,WF
Jarrah Forest,1950,PB,17,PB
Jarrah Forest,1950,PB,17,PB
Jarrah Forest,1950,PB,17,PB
Jarrah Forest,1950,PB,17,PB
Jarrah Forest,1950,PB,17,PB
Jarrah Forest,1950,PB,17,PB
Jarrah Forest,1950,WF,18,WF
Jarrah Forest,1950,PB,18,PB
Jarrah Forest,1950,WF,18,WF
Jarrah Forest,1950,PB,18,PB
Jarrah Forest,1950,PB,18,PB
Jarrah Forest,1950,PB,20,PB
Jarrah Forest,1950,PB,20,PB
Jarrah Forest,1950,PB,20,PB
Jarrah Forest,1950,PB,20,PB
Jarrah Forest,1950,PB,20,PB
Jarrah Forest,1950,PB,20,PB
Jarrah Forest,1950,PB,20,PB
Jarrah Forest,1950,PB,21,PB
Jarrah Forest,1950,PB,21,PB
Jarrah Forest,1950,PB,22,PB
Jarrah Forest,1950,PB,22,PB
Jarrah Forest,1950,WF,22,WF
Jarrah Forest,1950,PB,22,PB
Jarrah Forest,1950,PB,23,PB
Jarrah Forest,1950,PB,23,PB
Jarrah Forest,1950,WF,23,WF
Jarrah Forest,1950,PB,23,PB
Jarrah Forest,1950,PB,23,PB
Jarrah Forest,1950,PB,23,PB
Jarrah Forest,1950,WF,23,WF
Jarrah Forest,1950,PB,23,PB
Jarrah Forest,1950,WF,24,WF
Jarrah Forest,1950,PB,24,PB
Jarrah Forest,1950,PB,24,PB
Jarrah Forest,1950,PB,24,PB
Jarrah Forest,1950,PB,24,PB
Jarrah Forest,1950,PB,24,PB
Jarrah Forest,1950,PB,25,PB
Jarrah Forest,1950,WF,25,WF
Jarrah Forest,1950,999,25,WF
Jarrah Forest,1950,PB,25,PB
Jarrah Forest,1950,PB,25,PB
Jarrah Forest,1950,PB,25,PB
Jarrah Forest,1950,PB,26,PB
Jarrah Forest,1950,PB,26,PB
Jarrah Forest,1950,PB,26,PB
Jarrah Forest,1950,PB,26,PB
Jarrah Forest,1950,PB,27,PB
Jarrah Forest,1950,WF,27,WF
Jarrah Forest,1950,PB,27,PB
Jarrah Forest,1950,PB,27,PB
Jarrah Forest,1950,PB,27,PB
Jarrah Forest,1950,PB,28,PB
Jarrah Forest,1950,PB,28,PB
Jarrah Forest,1950,PB,28,PB
Jarrah Forest,1950,PB,28,PB
Jarrah Forest,1950,PB,28,PB
Jarrah Forest,1950,WF,29,WF
Jarrah Forest,1950,WF,29,WF
Jarrah Forest,1950,WF,29,WF
Jarrah Forest,1950,PB,29,PB
Jarrah Forest,1950,PB,29,PB
Jarrah Forest,1950,PB,29,PB
Jarrah Forest,1950,999,29,WF
Jarrah Forest,1950,PB,29,PB
Jarrah Forest,1950,PB,30,PB
Jarrah Forest,1950,PB,30,PB
Jarrah Forest,1950,PB,30,PB
Jarrah Forest,1950,PB,30,PB
Jarrah Forest,1950,PB,30,PB
Jarrah Forest,1950,PB,30,PB
Jarrah Forest,1950,WF,30,WF
Jarrah Forest,1950,PB,32,PB
Jarrah Forest,1950,WF,32,WF
Jarrah Forest,1950,PB,32,PB
Jarrah Forest,1950,PB,33,PB
Jarrah Forest,1950,WF,33,WF
Jarrah Forest,1950,PB,33,PB
Jarrah Forest,1950,PB,33,PB
Jarrah Forest,1950,PB,33,PB
Jarrah Forest,1950,PB,33,PB
Jarrah Forest,1950,PB,33,PB
Jarrah Forest,1950,PB,34,PB
Jarrah Forest,1950,PB,34,PB
Jarrah Forest,1950,WF,34,WF
Jarrah Forest,1950,PB,34,PB
Jarrah Forest,1950,WF,36,WF
Jarrah Forest,1950,WF,36,WF
Jarrah Forest,1950,PB,37,PB
Jarrah Forest,1950,WF,37,WF
Jarrah Forest,1950,PB,37,PB
Jarrah Forest,1950,PB,37,PB
Jarrah Forest,1950,PB,37,PB
Jarrah Forest,1950,PB,37,PB
Jarrah Forest,1950,PB,37,PB
Jarrah Forest,1950,PB,38,PB
Jarrah Forest,1950,PB,38,PB
Jarrah Forest,1950,PB,38,PB
Jarrah Forest,1950,PB,38,PB
Jarrah Forest,1950,PB,38,PB
Jarrah Forest,1950,PB,39,PB
Jarrah Forest,1950,PB,39,PB
Jarrah Forest,1950,WF,39,WF
Jarrah Forest,1950,WF,39,WF
Jarrah Forest,1950,PB,40,PB
Jarrah Forest,1950,PB,40,PB
Jarrah Forest,1950,PB,40,PB
Jarrah Forest,1950,999,40,WF
Jarrah Forest,1950,PB,40,PB
Jarrah Forest,1950,PB,40,PB
Jarrah Forest,1950,PB,40,PB
Jarrah Forest,1950,WF,41,WF
Jarrah Forest,1950,WF,42,WF
Jarrah Forest,1950,PB,43,PB
Jarrah Forest,1950,PB,43,PB
Jarrah Forest,1950,PB,43,PB
Jarrah Forest,1950,PB,43,PB
Jarrah Forest,1950,WF,43,WF
Jarrah Forest,1950,PB,44,PB
Jarrah Forest,1950,PB,44,PB
Jarrah Forest,1950,WF,44,WF
Jarrah Forest,1950,PB,45,PB
Jarrah Forest,1950,PB,45,PB
Jarrah Forest,1950,PB,45,PB
Jarrah Forest,1950,PB,45,PB
Jarrah Forest,1950,PB,46,PB
Jarrah Forest,1950,PB,46,PB
Jarrah Forest,1950,WF,46,WF
Jarrah Forest,1950,WF,47,WF
Jarrah Forest,1950,PB,47,PB
Jarrah Forest,1950,PB,47,PB
Jarrah Forest,1950,PB,48,PB
Jarrah Forest,1950,PB,48,PB
Jarrah Forest,1950,PB,48,PB
Jarrah Forest,1950,PB,49,PB
Jarrah Forest,1950,PB,49,PB
Jarrah Forest,1950,PB,49,PB
Jarrah Forest,1950,PB,49,PB
Jarrah Forest,1950,PB,50,PB
Jarrah Forest,1950,PB,50,PB
Jarrah Forest,1950,PB,51,PB
Jarrah Forest,1950,PB,51,PB
Jarrah Forest,1950,PB,51,PB
Jarrah Forest,1950,PB,51,PB
Jarrah Forest,1950,PB,52,PB
Jarrah Forest,1950,PB,52,PB
Jarrah Forest,1950,PB,52,PB
Jarrah Forest,1950,WF,53,WF
Jarrah Forest,1950,PB,53,PB
Jarrah Forest,1950,PB,53,PB
Jarrah Forest,1950,PB,53,PB
Jarrah Forest,1950,PB,53,PB
Jarrah Forest,1950,PB,54,PB
Jarrah Forest,1950,PB,54,PB
Jarrah Forest,1950,PB,54,PB
Jarrah Forest,1950,PB,55,PB
Jarrah Forest,1950,WF,55,WF
Jarrah Forest,1950,PB,55,PB
Jarrah Forest,1950,PB,55,PB
Jarrah Forest,1950,PB,55,PB
Jarrah Forest,1950,PB,55,PB
Jarrah Forest,1950,PB,55,PB
Jarrah Forest,1950,WF,56,WF
Jarrah Forest,1950,PB,57,PB
Jarrah Forest,1950,PB,57,PB
Jarrah Forest,1950,PB,57,PB
Jarrah Forest,1950,PB,57,PB
Jarrah Forest,1950,PB,57,PB
Jarrah Forest,1950,WF,58,WF
Jarrah Forest,1950,PB,58,PB
Jarrah Forest,1950,PB,58,PB
Jarrah Forest,1950,PB,58,PB
Jarrah Forest,1950,WF,58,WF
Jarrah Forest,1950,WF,59,WF
Jarrah Forest,1950,PB,59,PB
Jarrah Forest,1950,PB,59,PB
Jarrah Forest,1950,999,59,WF
Jarrah Forest,1950,PB,60,PB
Jarrah Forest,1950,WF,61,WF
Jarrah Forest,1950,PB,61,PB
Jarrah Forest,1950,PB,62,PB
Jarrah Forest,1950,PB,62,PB
Jarrah Forest,1950,PB,62,PB
Jarrah Forest,1950,PB,63,PB
Jarrah Forest,1950,WF,63,WF
Jarrah Forest,1950,999,63,WF
Jarrah Forest,1950,PB,63,PB
Jarrah Forest,1950,PB,63,PB
Jarrah Forest,1950,WF,63,WF
Jarrah Forest,1950,PB,64,PB
Jarrah Forest,1950,PB,64,PB
Jarrah Forest,1950,999,64,WF
Jarrah Forest,1950,WF,64,WF
Jarrah Forest,1950,PB,65,PB
Jarrah Forest,1950,PB,65,PB
Jarrah Forest,1950,PB,65,PB
Jarrah Forest,1950,PB,65,PB
Jarrah Forest,1950,PB,66,PB
Jarrah Forest,1950,PB,66,PB
Jarrah Forest,1950,PB,67,PB
Jarrah Forest,1950,PB,67,PB
Jarrah Forest,1950,PB,67,PB
Jarrah Forest,1950,PB,68,PB
Jarrah Forest,1950,PB,68,PB
Jarrah Forest,1950,PB,69,PB
Jarrah Forest,1950,WF,69,WF
Jarrah Forest,1950,WF,69,WF
Jarrah Forest,1950,WF,69,WF
Jarrah Forest,1950,PB,69,PB
Jarrah Forest,1950,WF,69,WF
Jarrah Forest,1950,PB,69,PB
Jarrah Forest,1950,WF,69,WF
Jarrah Forest,1950,PB,69,PB
Jarrah Forest,1950,PB,70,PB
Jarrah Forest,1950,WF,72,WF
Jarrah Forest,1950,PB,72,PB
Jarrah Forest,1950,PB,72,PB
Jarrah Forest,1950,PB,73,PB
Jarrah Forest,1950,PB,73,PB
Jarrah Forest,1950,999,73,WF
Jarrah Forest,1950,WF,74,WF
Jarrah Forest,1950,PB,74,PB
Jarrah Forest,1950,PB,74,PB
Jarrah Forest,1950,WF,75,WF
Jarrah Forest,1950,PB,75,PB
Jarrah Forest,1950,WF,76,WF
Jarrah Forest,1950,PB,76,PB
Jarrah Forest,1950,PB,76,PB
Jarrah Forest,1950,WF,77,WF
Jarrah Forest,1950,PB,77,PB
Jarrah Forest,1950,PB,77,PB
Jarrah Forest,1950,PB,77,PB
Jarrah Forest,1950,PB,77,PB
Jarrah Forest,1950,PB,78,PB
Jarrah Forest,1950,PB,79,PB
Jarrah Forest,1950,PB,79,PB
Jarrah Forest,1950,PB,80,PB
Jarrah Forest,1950,PB,80,PB
Jarrah Forest,1950,999,81,WF
Jarrah Forest,1950,WF,81,WF
Jarrah Forest,1950,PB,82,PB
Jarrah Forest,1950,PB,82,PB
Jarrah Forest,1950,WF,82,WF
Jarrah Forest,1950,WF,83,WF
Jarrah Forest,1950,PB,84,PB
Jarrah Forest,1950,PB,84,PB
Jarrah Forest,1950,PB,86,PB
Jarrah Forest,1950,PB,86,PB
Jarrah Forest,1950,PB,86,PB
Jarrah Forest,1950,PB,86,PB
Jarrah Forest,1950,WF,87,WF
Jarrah Forest,1950,PB,87,PB
Jarrah Forest,1950,PB,88,PB
Jarrah Forest,1950,PB,88,PB
Jarrah Forest,1950,PB,88,PB
Jarrah Forest,1950,PB,89,PB
Jarrah Forest,1950,PB,90,PB
Jarrah Forest,1950,PB,91,PB
Jarrah Forest,1950,WF,92,WF
Jarrah Forest,1950,PB,92,PB
Jarrah Forest,1950,PB,92,PB
Jarrah Forest,1950,999,93,WF
Jarrah Forest,1950,PB,93,PB
Jarrah Forest,1950,999,94,WF
Jarrah Forest,1950,PB,94,PB
Jarrah Forest,1950,WF,95,WF
Jarrah Forest,1950,WF,95,WF
Jarrah Forest,1950,PB,95,PB
Jarrah Forest,1950,PB,96,PB
Jarrah Forest,1950,PB,96,PB
Jarrah Forest,1950,PB,96,PB
Jarrah Forest,1950,WF,97,WF
Jarrah Forest,1950,PB,97,PB
Jarrah Forest,1950,PB,98,PB
Jarrah Forest,1950,PB,98,PB
Jarrah Forest,1950,PB,99,PB
Jarrah Forest,1950,PB,100,PB
Jarrah Forest,1950,PB,100,PB
Jarrah Forest,1950,PB,101,PB
Jarrah Forest,1950,PB,101,PB
Jarrah Forest,1950,PB,102,PB
Jarrah Forest,1950,PB,103,PB
Jarrah Forest,1950,PB,103,PB
Jarrah Forest,1950,WF,105,WF
Jarrah Forest,1950,PB,107,PB
Jarrah Forest,1950,PB,108,PB
Jarrah Forest,1950,WF,109,WF
Jarrah Forest,1950,WF,109,WF
Jarrah Forest,1950,PB,110,PB
Jarrah Forest,1950,PB,111,PB
Jarrah Forest,1950,PB,111,PB
Jarrah Forest,1950,PB,111,PB
Jarrah Forest,1950,PB,111,PB
Jarrah Forest,1950,PB,111,PB
Jarrah Forest,1950,PB,111,PB
Jarrah Forest,1950,PB,112,PB
Jarrah Forest,1950,WF,113,WF
Jarrah Forest,1950,PB,115,PB
Jarrah Forest,1950,WF,116,WF
Jarrah Forest,1950,PB,116,PB
Jarrah Forest,1950,PB,117,PB
Jarrah Forest,1950,PB,117,PB
Jarrah Forest,1950,PB,117,PB
Jarrah Forest,1950,PB,118,PB
Jarrah Forest,1950,WF,118,WF
Jarrah Forest,1950,WF,119,WF
Jarrah Forest,1950,PB,119,PB
Jarrah Forest,1950,PB,119,PB
Jarrah Forest,1950,WF,120,WF
Jarrah Forest,1950,PB,122,PB
Jarrah Forest,1950,WF,122,WF
Jarrah Forest,1950,PB,123,PB
Jarrah Forest,1950,PB,123,PB
Jarrah Forest,1950,WF,124,WF
Jarrah Forest,1950,PB,125,PB
Jarrah Forest,1950,WF,125,WF
Jarrah Forest,1950,PB,125,PB
Jarrah Forest,1950,PB,127,PB
Jarrah Forest,1950,PB,127,PB
Jarrah Forest,1950,WF,127,WF
Jarrah Forest,1950,PB,128,PB
Jarrah Forest,1950,WF,129,WF
Jarrah Forest,1950,WF,129,WF
Jarrah Forest,1950,PB,129,PB
Jarrah Forest,1950,PB,131,PB
Jarrah Forest,1950,WF,131,WF
Jarrah Forest,1950,PB,131,PB
Jarrah Forest,1950,WF,132,WF
Jarrah Forest,1950,PB,133,PB
Jarrah Forest,1950,PB,134,PB
Jarrah Forest,1950,PB,136,PB
Jarrah Forest,1950,PB,137,PB
Jarrah Forest,1950,PB,138,PB
Jarrah Forest,1950,PB,138,PB
Jarrah Forest,1950,PB,138,PB
Jarrah Forest,1950,PB,139,PB
Jarrah Forest,1950,WF,140,WF
Jarrah Forest,1950,PB,140,PB
Jarrah Forest,1950,PB,140,PB
Jarrah Forest,1950,PB,142,PB
Jarrah Forest,1950,PB,143,PB
Jarrah Forest,1950,PB,143,PB
Jarrah Forest,1950,WF,144,WF
Jarrah Forest,1950,PB,144,PB
Jarrah Forest,1950,WF,147,WF
Jarrah Forest,1950,PB,147,PB
Jarrah Forest,1950,PB,148,PB
Jarrah Forest,1950,PB,149,PB
Jarrah Forest,1950,PB,149,PB
Jarrah Forest,1950,PB,149,PB
Jarrah Forest,1950,PB,149,PB
Jarrah Forest,1950,PB,149,PB
Jarrah Forest,1950,WF,150,WF
Jarrah Forest,1950,PB,153,PB
Jarrah Forest,1950,PB,154,PB
Jarrah Forest,1950,PB,155,PB
Jarrah Forest,1950,PB,155,PB
Jarrah Forest,1950,PB,160,PB
Jarrah Forest,1950,PB,160,PB
Jarrah Forest,1950,WF,161,WF
Jarrah Forest,1950,WF,162,WF
Jarrah Forest,1950,PB,163,PB
Jarrah Forest,1950,WF,163,WF
Jarrah Forest,1950,PB,165,PB
Jarrah Forest,1950,PB,166,PB
Jarrah Forest,1950,PB,167,PB
Jarrah Forest,1950,PB,170,PB
Jarrah Forest,1950,PB,173,PB
Jarrah Forest,1950,PB,174,PB
Jarrah Forest,1950,PB,174,PB
Jarrah Forest,1950,PB,174,PB
Jarrah Forest,1950,PB,176,PB
Jarrah Forest,1950,PB,180,PB
Jarrah Forest,1950,PB,182,PB
Jarrah Forest,1950,PB,182,PB
Jarrah Forest,1950,WF,182,WF
Jarrah Forest,1950,PB,183,PB
Jarrah Forest,1950,PB,189,PB
Jarrah Forest,1950,WF,192,WF
Jarrah Forest,1950,PB,193,PB
Jarrah Forest,1950,999,193,WF
Jarrah Forest,1950,PB,195,PB
Jarrah Forest,1950,PB,195,PB
Jarrah Forest,1950,PB,195,PB
Jarrah Forest,1950,PB,198,PB
Jarrah Forest,1950,PB,198,PB
Jarrah Forest,1950,999,201,WF
Jarrah Forest,1950,PB,201,PB
Jarrah Forest,1950,PB,202,PB
Jarrah Forest,1950,PB,202,PB
Jarrah Forest,1950,PB,203,PB
Jarrah Forest,1950,PB,205,PB
Jarrah Forest,1950,PB,205,PB
Jarrah Forest,1950,WF,206,WF
Jarrah Forest,1950,PB,207,PB
Jarrah Forest,1950,PB,208,PB
Jarrah Forest,1950,WF,211,WF
Jarrah Forest,1950,PB,212,PB
Jarrah Forest,1950,PB,214,PB
Jarrah Forest,1950,WF,215,WF
Jarrah Forest,1950,PB,217,PB
Jarrah Forest,1950,PB,221,PB
Jarrah Forest,1950,PB,222,PB
Jarrah Forest,1950,WF,222,WF
Jarrah Forest,1950,PB,223,PB
Jarrah Forest,1950,PB,225,PB
Jarrah Forest,1950,PB,225,PB
Jarrah Forest,1950,PB,227,PB
Jarrah Forest,1950,PB,228,PB
Jarrah Forest,1950,PB,232,PB
Jarrah Forest,1950,WF,232,WF
Jarrah Forest,1950,PB,233,PB
Jarrah Forest,1950,PB,236,PB
Jarrah Forest,1950,PB,238,PB
Jarrah Forest,1950,PB,238,PB
Jarrah Forest,1950,PB,238,PB
Jarrah Forest,1950,WF,240,WF
Jarrah Forest,1950,PB,242,PB
Jarrah Forest,1950,PB,243,PB
Jarrah Forest,1950,PB,244,PB
Jarrah Forest,1950,WF,248,WF
Jarrah Forest,1950,PB,248,PB
Jarrah Forest,1950,WF,250,WF
Jarrah Forest,1950,PB,250,PB
Jarrah Forest,1950,PB,251,PB
Jarrah Forest,1950,PB,252,PB
Jarrah Forest,1950,PB,253,PB
Jarrah Forest,1950,PB,254,PB
Jarrah Forest,1950,WF,257,WF
Jarrah Forest,1950,WF,257,WF
Jarrah Forest,1950,WF,260,WF
Jarrah Forest,1950,PB,260,PB
Jarrah Forest,1950,PB,266,PB
Jarrah Forest,1950,WF,267,WF
Jarrah Forest,1950,WF,268,WF
Jarrah Forest,1950,PB,268,PB
Jarrah Forest,1950,PB,269,PB
Jarrah Forest,1950,PB,271,PB
Jarrah Forest,1950,PB,271,PB
Jarrah Forest,1950,PB,273,PB
